Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
7cf54cc5-5b57-8cb7-2e53-6e8194729f8a,1988-01-13,,999-83-7554,S99912013,X63441704X,Mr.,Bret7,Devon268,Bernhard322,,,M,white,nonhispanic,M,Boston  Massachusetts  US,881 Boyer Promenade Suite 34,Boston,Massachusetts,Suffolk County,25025,02199,42.340318179418034,-71.0563141419083,7658.38,93456.52,8140
a08f5525-f1f7-b635-1f22-83d7018ddf85,2011-03-02,,999-91-3142,,,,Dave764,,Prosacco716,,,,asian,nonhispanic,M,Seoul  Seoul  KR,314 Glover Frontage road Unit 72,Lawrence,Massachusetts,Essex County,25009,01841,42.72420988607082,-71.17269906819581,2712.65,76010.25,10472
61ee6962-2ee2-fad6-0a3a-0d0ab8ca4f56,1958-06-07,,999-33-2391,S99985606,X82772861X,Mr.,Emmett200,Booker670,Bednar518,,,M,white,nonhispanic,M,Forestdale  Massachusetts  US,664 Schinner Harbor Apt 56,Longmeadow,Massachusetts,Hampden County,25013,01106,42.082095299907685,-72.55770903215027,202943.24,703845.36,28709
651b8649-6910-97ba-6854-71426b423dcc,1983-05-23,,999-33-1829,S99975413,X26872427X,Ms.,Loyce848,Jewel43,Mohr916,,,S,white,nonhispanic,F,Norton  Massachusetts  US,189 Blanda Ramp Apt 88,Fall River,Massachusetts,Bristol County,25005,02724,41.633574772297365,-70.9923098414422,10623.15,312714.59,14303
b1d0e5b7-aae2-d60f-5577-c9a7c996cd91,1946-05-08,,999-18-2953,S99931356,X86790394X,Mr.,Bennie663,Tracy345,Heathcote539,,,M,white,hispanic,M,Boston  Massachusetts  US,201 Hahn Mill Unit 15,Saugus,Massachusetts,Essex County,25009,01906,42.466255086164466,-71.0486236493911,336788.12,701014.07,42649
f9809107-1e97-a7ad-8947-db592115e5d3,1973-06-28,,999-54-9138,S99910364,X54961267X,Mrs.,Marin763,Sherilyn598,Bailey598,,Mitchell808,M,white,nonhispanic,F,Framingham  Massachusetts  US,540 McGlynn Highlands Suite 40,Weweantic,Massachusetts,Plymouth County,,00000,41.75930997077353,-70.7798602499278,315347.69,509458.28,144595
ffd7aa21-88fa-5951-d94a-3eae9cfdeef1,1985-04-13,,999-82-3578,S99929497,X56196954X,Mr.,Alejandro916,Darrel772,Rau926,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,388 Grimes Approach,Braintree,Massachusetts,Norfolk County,25021,02184,42.24810455429716,-71.01519925175423,73563.90,1384.38,138805
09e4deaa-6cd7-6a9a-cbf4-4c29932881cf,1960-01-05,2016-01-25,999-12-3942,S99971585,X26504289X,Mrs.,Sonya602,Nida800,Graham902,,Emmerich580,D,white,nonhispanic,F,Boston  Massachusetts  US,1050 Boyer Light Apt 6,Oxford,Massachusetts,Worcester County,25027,01540,42.15876799936412,-71.82792164478165,927790.69,861221.49,85610
e4418c0f-38d2-4a70-6f96-4e23b4ae361a,1956-08-05,,999-11-2760,S99998570,X79198643X,Mrs.,Omega729,,Kihn564,,Rath779,M,white,nonhispanic,F,Boston  Massachusetts  US,957 Quigley Ville,North Lakeville,Massachusetts,Plymouth County,,00000,41.83503530509744,-70.94262155867531,225332.99,559053.69,24355
97ecbd28-fa88-d9f1-69b8-9455bf879a62,1979-07-10,,999-77-4925,S99991190,X7703142X,Mr.,Louis204,Jessie665,Blanda868,,,M,white,nonhispanic,M,Braintree  Massachusetts  US,562 McGlynn Trail Suite 97,Sandwich,Massachusetts,Barnstable County,25001,02563,41.734271521044924,-70.47978703987121,208906.65,105837.35,135297
bb4e09cd-a9a0-62e2-6dd3-63a1d6af053c,1988-05-15,,999-28-2557,S99910379,X44923927X,Mrs.,Herlinda751,Sanora914,Stroman228,,Zieme486,M,white,nonhispanic,F,Lowell  Massachusetts  US,199 Ziemann Harbor Suite 17,Hamilton,Massachusetts,Essex County,,00000,42.624415582066405,-70.86629507950656,105778.09,113892.31,131627
0111b0ab-8bc2-46d7-0714-211ee239dcc0,1950-08-03,,999-70-5513,S99923567,X8870363X,Mrs.,Carlena776,Shellie908,Swaniawski813,,Hudson301,D,white,nonhispanic,F,Lexington  Massachusetts  US,752 Lindgren Vale,Taunton,Massachusetts,Bristol County,25005,02767,41.94398392483284,-71.13600771896263,851410.14,299171.73,49970
0f1d06be-10b2-2830-2634-221c07ad477a,1969-10-06,,999-57-9535,S99929595,X6473779X,Mr.,Frederic454,Miquel905,Schoen8,,,M,other,nonhispanic,M,Buzzards Bay  Massachusetts  US,333 Hettinger Byway Apt 31,New Salem,Massachusetts,Franklin County,,00000,42.50691666522321,-72.31204395455643,70442.61,1091060.66,21145
df618229-ee23-e702-f7cd-f38ead8596eb,1979-03-11,,999-89-9031,S99994600,X46906336X,Mrs.,Lula998,Cristine925,Shields502,,Gorczany269,M,white,nonhispanic,F,Norwood  Massachusetts  US,261 O'Conner Dam,Brockton,Massachusetts,Plymouth County,25023,02351,42.06243847090967,-70.99177822173439,531747.61,181657.20,107573
c158d3ad-9ac2-a9fe-a32d-b4724da5b00d,1956-11-06,,999-86-2057,S99992479,X9357195X,Mrs.,Deonna907,Maryanne663,Rodriguez71,,Klocko335,M,white,nonhispanic,F,Framingham  Massachusetts  US,1036 Dickens Wynd Suite 67,Billerica,Massachusetts,Middlesex County,,00000,42.516601262337545,-71.24349874113001,955764.83,194931.91,58072
ad85ea11-c319-a308-3459-60645a32dba6,1954-10-04,,999-82-3548,S99941890,X58450560X,Mr.,Lino542,,Boyer713,,,S,white,hispanic,M,Lincoln  Massachusetts  US,209 Lebsack Skyway Suite 14,Dracut,Massachusetts,Middlesex County,,00000,42.6375514094697,-71.2917242181415,174720.35,372542.84,25650
37a645cd-123c-c4bf-5202-3f135b026c60,2009-05-01,,999-97-4246,,,,Nathan164,,Metz686,,,,white,nonhispanic,M,Peabody  Massachusetts  US,988 Schulist Ferry Unit 57,Dracut,Massachusetts,Middlesex County,,00000,42.66425234433826,-71.27361200032813,65523.91,3190.72,133780
1036349f-239a-33ad-b3a3-b31118f6941b,1974-12-15,,999-34-9040,S99943428,X15264387X,Mr.,Jay242,Garth972,Kassulke119,,,M,white,nonhispanic,M,Reading  Massachusetts  US,395 Block Track,Danvers,Massachusetts,Essex County,25009,01923,42.59546194108501,-70.91109767716068,526564.98,409873.30,119488
b2317a32-13a0-f855-60a0-59d2f6dbfc19,2011-01-31,,999-33-6322,,,,Mathew182,Emmitt44,Kilback373,,,,white,nonhispanic,M,Fall River  Massachusetts  US,441 Cruickshank Frontage road,Quincy,Massachusetts,Norfolk County,25021,02171,42.26337675257386,-70.98444221273114,2610.74,50192.20,23747
5db8e546-f4ef-88ad-38e3-1009d0e3bfe3,1974-08-24,,999-77-3976,S99961721,X84103801X,Ms.,Pamula578,,Reilly981,,,S,black,nonhispanic,F,Montgomery  Massachusetts  US,112 Grant Gardens Apt 35,Boston,Massachusetts,Suffolk County,25025,02129,42.36035890374974,-70.99519766805456,22132.73,998869.88,13715
292c63ee-5c78-dcf5-c01b-0ef146b3d4e2,1981-10-27,,999-21-9293,S99985380,X49485784X,Ms.,Nidia145,Gaynell126,Nolan344,,,S,white,nonhispanic,F,Belchertown  Massachusetts  US,569 Dooley Pathway,Stoughton,Massachusetts,Norfolk County,,00000,42.124422733089645,-71.10774010486385,359084.54,231337.66,67253
a9c6e976-8a68-38f9-efb5-575441e701c6,2024-08-05,,999-82-1202,,,,Meggan475,,Weber641,,,,white,nonhispanic,F,Natick  Massachusetts  US,447 Nitzsche Promenade,West Tisbury,Massachusetts,Dukes County,,00000,41.35426655937929,-70.61316035036009,100.00,2593.24,15000
a2eae5b0-1f30-4237-423e-d1ec545d27e0,2017-05-28,,999-76-1586,,,,Isaac321,Blaine377,Gleichner915,,,,white,nonhispanic,M,Salem  Massachusetts  US,370 Lebsack Passage Suite 15,Andover,Massachusetts,Essex County,25009,01810,42.65337422031605,-71.12271982636283,10218.24,0.00,286043
ceac98f0-73bd-b14f-4624-7cd168de76e6,1974-06-01,,999-40-6269,S99970202,X88940959X,Mrs.,Micaela928,María Eugenia578,Ramírez776,,Quintana711,M,black,hispanic,F,Port-au-Prince  Haiti  HT,579 Labadie Highlands Unit 60,Winthrop,Massachusetts,Suffolk County,25025,02152,42.32908466379138,-70.92660850346554,247242.83,298790.15,130487
b2adbe90-5132-db78-d5cf-879596e3a2b1,1997-12-15,,999-64-7253,S99939042,X72932971X,Ms.,Lauri399,,Cole117,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,645 Bartoletti Avenue Suite 49,Agawam,Massachusetts,Hampden County,25013,01030,42.06269437400341,-72.6737112173317,7796.88,218620.80,2732
a0a9ebcc-fc2e-1371-b1b4-ced428731328,1995-11-29,,999-33-7531,S99935421,X55040419X,Mrs.,Arcelia945,,Hauck852,,Ward668,M,white,nonhispanic,F,Warwick  Massachusetts  US,477 Heathcote Track,Franklin,Massachusetts,Norfolk County,25021,02038,42.09978001224014,-71.3830630147813,84458.67,462784.21,30017
1b0e6bed-2ab2-15ab-a788-c570d9a4765d,1964-12-12,,999-31-3282,S99927471,X52169131X,Ms.,Rosaura15,Karey608,Maggio310,,,S,white,nonhispanic,F,Northbridge  Massachusetts  US,845 Heaney Burg,Falmouth,Massachusetts,Barnstable County,25001,02540,41.55373953872322,-70.65792145472525,585516.64,276336.22,45072
5f70df31-1deb-2b00-4015-3fa30b4c85d6,1979-06-29,,999-94-3715,S99991236,X62868423X,Mr.,Sid118,Monroe732,Ferry570,,,M,white,nonhispanic,M,Billerica  Massachusetts  US,734 Carroll Neck Apt 4,Monson,Massachusetts,Hampden County,,00000,42.06716817823233,-72.28931458593918,15362.50,210232.79,11688
e90e3971-fd68-420c-4814-213939a33e4b,2019-05-16,,999-69-5971,,,,Garry927,David908,Kris249,,,,white,nonhispanic,M,Lynn  Massachusetts  US,736 Kirlin Port,Fairhaven,Massachusetts,Bristol County,,00000,41.682738615676485,-70.85536333043062,8030.64,6052.48,132381
03cc2191-b2ae-676e-96ad-b0798efc84ef,1960-01-05,,999-48-2316,S99990114,X31450453X,Ms.,Aide521,Danelle47,Hahn503,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,920 Bogisich Stravenue Unit 89,Oxford,Massachusetts,Worcester County,25027,01540,42.118831535733726,-71.83949996362176,711990.57,57160.28,85610
0b0a77f9-db09-8867-00f9-4e8e3f7fe125,1980-04-01,,999-94-7586,S99987035,X35480267X,Mrs.,Young120,,Stokes453,,Kihn564,W,white,nonhispanic,F,Upton  Massachusetts  US,410 Hessel Pathway,New Bedford,Massachusetts,Bristol County,25005,02748,41.61486975220622,-70.89950301741501,238753.13,604292.21,195619
acc8f623-cf91-412e-6f5b-e31bd0fad169,1990-05-13,,999-34-9429,S99969498,X89931551X,Mrs.,Dann525,Oleta341,Mann644,,Little434,M,white,hispanic,F,Westfield  Massachusetts  US,505 Hansen Fort,Newburyport,Massachusetts,Essex County,25009,01950,42.810448865256724,-70.81207869703042,174507.30,263683.23,59861
c11ec289-2dfa-fed3-96ab-2d3a56fc387b,2016-06-25,,999-49-2379,,,,Beatrice15,,Welch179,,,,white,nonhispanic,F,East Sandwich  Massachusetts  US,810 Lubowitz Light,Waltham,Massachusetts,Middlesex County,25017,02451,42.361400807130956,-71.28132899089846,1978.98,33501.88,5789
5566fc65-b7b6-f3a6-8efe-9ab76d7dfa4a,1921-06-10,2001-04-30,999-12-4504,S99977010,X49188026X,Mr.,Jacobo456,Jorge203,Robledo967,,,M,white,hispanic,M,San Salvador  El Salvador  SV,173 Shanahan Junction Suite 80,Billerica,Massachusetts,Middlesex County,,00000,42.58832433770128,-71.31016386885705,242931.30,693848.74,187371
b96b67c6-fdb6-e503-9c21-639684bc1d9c,2012-07-24,,999-53-1942,,,,Felipa93,Jeannie478,Runte676,,,,white,nonhispanic,F,Somerville  Massachusetts  US,678 Sauer Trafficway,Revere,Massachusetts,Suffolk County,25025,02151,42.4695031041269,-71.02577499961797,31641.87,8920.14,42936
aec7f53d-7bcb-88fb-4aab-4d7778af48d8,1991-09-08,,999-28-5929,S99977905,X70617122X,Mr.,Jeffery551,Courtney281,Hackett68,,,S,white,nonhispanic,M,Boston  Massachusetts  US,640 Boehm Road Unit 52,Fall River,Massachusetts,Bristol County,25005,02747,41.67314252542382,-71.15262605876347,8145.86,82769.17,18062
3589721e-c8da-ff9c-c375-42a124083b10,2001-02-04,,999-54-5697,S99912229,X27954327X,Ms.,Lakita48,Stephane228,Pacocha935,,,,white,nonhispanic,F,Braintree  Massachusetts  US,537 Powlowski Gate Unit 20,Boston,Massachusetts,Suffolk County,25025,02119,42.23600012394602,-71.15570965709456,134642.90,0.00,114719
2578a52b-4c91-2610-828c-4c0c285512aa,1918-04-05,,999-52-6188,S99941374,X82095542X,Mrs.,Tammie751,Gwen761,Dare640,,Fadel536,M,white,nonhispanic,F,Quincy  Massachusetts  US,857 Bernhard Underpass Apt 30,Newton,Massachusetts,Middlesex County,25017,02459,42.32355326180231,-71.18826051063496,578975.13,233014.65,94037
a57129a3-8433-b42e-6edf-d04e2b0ca3e6,1948-09-01,,999-53-2694,S99920825,X48432282X,Mr.,Horacio317,Demetrius568,Roberts511,,,M,white,nonhispanic,M,Salem  Massachusetts  US,618 Herman Mall,Barnstable,Massachusetts,Barnstable County,25001,02648,41.59621259692021,-70.33562062836769,237938.89,51041.66,44786
a1483cd1-5822-a3c2-b605-439f286a9f08,2012-10-10,,999-23-2432,,,,Andrew29,Dario75,Lesch175,,,,white,nonhispanic,M,Georgetown  Massachusetts  US,538 Turcotte Manor,Brockton,Massachusetts,Plymouth County,25023,02351,42.0705544175439,-70.99947831452559,31828.53,56060.46,91159
41643938-c173-d8f1-91f1-16644f1c6dea,2013-09-15,,999-21-6465,,,,Darren774,Huey641,Feest103,,,,white,nonhispanic,M,Quincy  Massachusetts  US,401 Roob Harbor Apt 92,Arlington,Massachusetts,Middlesex County,25017,02474,42.45748948515339,-71.19826355674444,32346.93,2702.84,177040
f9b2cae0-340b-dfd1-f63a-e61522b2c4a2,1991-03-22,,999-22-8170,S99915766,X74227241X,Mr.,Stephan15,Jonathan639,Shanahan202,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,736 Beatty Landing Apt 42,Webster,Massachusetts,Worcester County,25027,01570,42.03486855030929,-71.83700304628576,118224.18,683105.18,32132
1d8d34b9-1234-d1a5-fe3d-ce97ee426b32,2008-08-15,,999-23-6887,S99916655,,,Marisol435,Adriana394,Jurado563,,,,white,hispanic,F,Caracas  Capital District  VE,174 Smitham Glen Suite 21,Boston,Massachusetts,Suffolk County,25025,02113,42.36631732787731,-71.07849417736016,65571.63,13079.01,36793
9b5170ff-92d0-1914-2210-fbed5ee3def9,2011-08-22,,999-37-4212,,,,Casey401,Wilford267,Collins926,,,,white,nonhispanic,M,Boston  Massachusetts  US,842 Schuster Rapid,Sharon,Massachusetts,Norfolk County,25021,02067,42.12617287358702,-71.18145326817283,41857.82,103548.04,29247
8232853f-e31c-68e4-3337-7bdabd32283c,2002-06-05,,999-32-3206,S99988377,X72895722X,Mr.,Myles862,Alden634,Carroll471,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,769 Rau Fork,Northampton,Massachusetts,Hampshire County,25015,01063,42.352767505250846,-72.70987360376965,39678.10,37642.10,74331
7440f5a2-4653-b59d-d7ac-728211eac006,1921-06-10,1985-05-21,999-47-1410,S99957425,X5900817X,Mr.,Mateo562,Alfonso758,Hernández971,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,357 Russel Center Unit 6,Billerica,Massachusetts,Middlesex County,,00000,42.600576301916334,-71.27959294050405,165801.26,71808.53,187371
6b86245c-e8ae-6e1a-e9b3-4eeabbcec87a,1972-06-19,,999-25-7738,S99989550,X13117476X,Mr.,Leonard963,Guillermo498,Bartoletti50,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,810 Crooks Plaza,Barnstable,Massachusetts,Barnstable County,25001,02601,41.67119113356763,-70.3958790414328,155404.71,100110.89,33347
56e37913-e246-3290-b077-e73aa9dbb016,1981-06-13,,999-92-3413,S99992147,X13817628X,Mrs.,Lupe126,Emmy828,Emard19,,Prosacco716,M,white,nonhispanic,F,Boston  Massachusetts  US,799 Larson Alley,Norwood,Massachusetts,Norfolk County,25021,02062,42.14260868244676,-71.18256806931682,335994.40,527051.05,41017
4bd429d9-c0c7-08ee-f594-fce1941b7051,1996-08-18,,999-86-9534,S99933141,X52157608X,Mrs.,Dorinda15,Contessa946,Quitzon246,,Bosco882,M,white,nonhispanic,F,Marlborough  Massachusetts  US,107 Halvorson Wynd,Canton,Massachusetts,Norfolk County,,00000,42.21942280073037,-71.11691819279947,159687.73,299155.20,120554
db5b040b-68d9-f788-dbc9-f96acf24fd67,1965-12-06,,999-88-8992,S99921516,X50957177X,Mrs.,Jonna572,Odelia236,Wilkinson796,,Abshire638,M,white,hispanic,F,Medford  Massachusetts  US,529 Mosciski Highlands,Holliston,Massachusetts,Middlesex County,,00000,42.21064476734795,-71.4207283333452,461342.62,661843.25,193525
79791ea6-0b51-0f63-372a-a821b03047a6,1968-01-23,,999-43-3023,S99965970,X20085798X,Mrs.,Florine959,Maryrose226,Russel238,,Dare640,M,white,nonhispanic,F,Somerset  Massachusetts  US,534 Lind Rue Suite 90,Milford,Massachusetts,Worcester County,25027,01757,42.149707748653114,-71.50637270294776,275267.36,1659743.20,188344
e26ac564-19c4-5e43-3732-7de18e32053d,1992-04-27,,999-39-8968,S99947697,X4543012X,Mr.,Clay913,Theodore876,Walter473,,,M,white,nonhispanic,M,Gloucester  Massachusetts  US,616 Quigley Road Apt 0,Lowell,Massachusetts,Middlesex County,25017,01851,42.64644867755854,-71.39082160969957,178402.48,290416.87,52815
45d295e2-8bdb-57ab-f05b-bebb24ce27d1,1918-08-14,2009-04-27,999-62-9677,S99922712,X26513327X,Mrs.,Zoila41,,Jerde200,,DuBuque211,M,asian,nonhispanic,F,Everett  Massachusetts  US,432 Hintz Trail,Peabody,Massachusetts,Essex County,25009,01940,42.58417731531298,-70.95697979583807,278974.60,989725.04,33433
88e99eb2-0a8c-47f0-68eb-a7af09ec2f2c,1989-05-11,,999-88-2029,S99957862,X29909940X,Mrs.,Vanessa263,Sheree902,Lebsack687,,Crona259,D,white,hispanic,F,Hanover  Massachusetts  US,561 Williamson Mall Unit 30,Boston,Massachusetts,Suffolk County,25025,02135,42.36208767304999,-71.10419145849775,6905.86,107539.48,17936
3a5c386b-1c42-b164-53c9-586ffea73e9c,1975-06-22,,999-24-5964,S99969094,X50928256X,Mrs.,Coralee911,,Conn188,,Effertz744,M,white,nonhispanic,F,Hamburg  Hamburg  DE,769 Kemmer Green,Worcester,Massachusetts,Worcester County,25027,01606,42.23699125366677,-71.84241942140835,24232.55,879024.46,22219
2142c9ed-68ef-b1c7-b3e7-79db9eb2032d,1974-11-06,,999-61-3683,S99947360,X53476823X,Mr.,Mason910,Cole117,Cormier289,,,S,white,nonhispanic,M,West Boylston  Massachusetts  US,434 Stiedemann Throughway Suite 65,Worcester,Massachusetts,Worcester County,25027,01605,42.31297892260368,-71.78873700036196,163099.45,230046.99,95759
950799aa-ddc0-715e-fdea-e06f2c375f03,1921-06-10,,999-36-9380,S99962643,X70666237X,Mr.,José Emilio366,Juan88,Gracia333,,,D,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,120 Shanahan Loaf Suite 81,Billerica,Massachusetts,Middlesex County,,00000,42.50977084224821,-71.2565160198774,198159.91,315579.09,187371
9f03a703-b3e9-851e-000a-b4226240722e,2003-07-09,,999-13-9572,S99986383,X85155400X,Ms.,Latonya462,,Watsica258,,,,asian,nonhispanic,F,Brockton  Massachusetts  US,446 Aufderhar Gardens Apt 84,Concord,Massachusetts,Middlesex County,,00000,42.5032738062556,-71.4049912833789,4816.43,83909.66,4284
0fbfeca1-5786-270a-ecfd-d13dd37867a9,2004-02-09,,999-78-6399,S99931480,X46890513X,Mr.,Dylan44,Arturo47,Denesik803,,,,white,nonhispanic,M,Northbridge  Massachusetts  US,674 Grady Skyway Unit 18,Rowley,Massachusetts,Essex County,25009,01969,42.678514336033366,-70.84885633289619,25549.88,20397.97,187850
c3c2fa7d-30b4-6ee2-3391-157af5aa60f6,2014-03-17,,999-83-8126,,,,Tyree261,Hung902,Reynolds644,,,,white,nonhispanic,M,New Marlborough  Massachusetts  US,847 O'Reilly Station,Springfield,Massachusetts,Hampden County,25013,01118,42.09776384832358,-72.56919224734293,1650.00,28499.76,13174
ee93a76e-c103-7a04-1865-47a60f8cae74,1964-12-30,,999-65-2539,S99980731,X76330956X,Mrs.,Chaya236,Paz9,Hills818,,Muller251,W,white,nonhispanic,F,Newton  Massachusetts  US,611 Ratke Mission Unit 33,Westfield,Massachusetts,Hampden County,25013,01086,42.121240038753406,-72.7964683619367,51483.22,1378801.29,17047
eb705205-68c5-7bc8-df2a-d85011bb0f64,2020-08-14,,999-17-2445,,,,Benjamín452,Ignacio928,Bustamante966,,,,white,hispanic,M,Mexico City  Mexico City  MX,1090 Nitzsche Skyway Unit 76,Tyngsborough,Massachusetts,Middlesex County,,00000,42.659752678389175,-71.42232662693944,5840.27,4365.37,106491
0340f00f-03e4-422c-444f-4d9aecc3c01c,2015-02-21,,999-93-5049,,,,Domingo513,Jackie93,Powlowski563,,,,white,hispanic,M,Sherborn  Massachusetts  US,1084 Blanda Bypass,Taunton,Massachusetts,Bristol County,25005,02718,41.940766924423485,-71.09707013111768,1875.23,13779.18,25169
0d742113-9e68-8886-3a9c-38469fe5ab96,1969-06-05,,999-33-5871,S99993706,X32249427X,Mrs.,Samella245,Tania553,Cormier289,,Macejkovic424,W,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,886 Dooley Course Suite 63,Quincy,Massachusetts,Norfolk County,25021,02171,42.19855993056092,-71.07363231721628,32408.48,1500441.45,12118
9ef43ade-72c5-14cb-1e1c-f445641ec91e,1985-09-12,,999-77-9734,S99956675,X77551199X,Mr.,Carl856,Gaylord332,Beer512,,,M,white,nonhispanic,M,New Bedford  Massachusetts  US,447 Abbott Trace Suite 49,Brewster,Massachusetts,Barnstable County,25001,02631,41.73794114051732,-70.05629696260532,342040.13,306571.36,44123
5e03dbbd-8465-c662-340b-d65602b7ecad,1918-08-14,1965-10-08,999-69-3207,S99946890,X63189322X,Mrs.,Mora209,Bulah832,Mertz280,,Parker433,M,asian,nonhispanic,F,Whately  Massachusetts  US,964 Little Track,Peabody,Massachusetts,Essex County,25009,01960,42.49414304735402,-70.98254533063276,190826.68,1212807.87,33433
af1ebe79-7bd7-4f66-3d17-5a26db432841,1966-02-18,,999-43-4096,S99987228,X5377536X,Mr.,Alphonse92,,Rutherford999,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,748 Hackett Pathway,Milton,Massachusetts,Norfolk County,25021,02186,42.19741202402786,-71.03287363880796,514672.01,236276.41,87268
06c2009d-9de3-85d0-32b6-a4ac1e94a3f9,2006-10-31,,999-68-1574,S99976795,,Ms.,Catrice481,Bulah832,Lakin515,,,,white,nonhispanic,F,Brookline  Massachusetts  US,219 Jacobi Vale Apt 29,Orange,Massachusetts,Franklin County,25011,01364,42.613040520468005,-72.28381179500025,34016.69,44226.60,105750
ac951b30-b936-ce1b-c9c4-7d38f0a795cd,2006-08-08,2019-06-16,999-36-6427,,,,Susanne275,,Boehm581,,,,white,nonhispanic,F,Boston  Massachusetts  US,376 Bahringer Ville Suite 47,Springfield,Massachusetts,Hampden County,25013,01013,42.13932031591261,-72.51099458910116,53224.45,12272.23,55583
c314cad5-b5cf-44fa-62b8-e1aed3697d12,1956-02-12,,999-18-3869,S99994933,X46306083X,Mr.,Adam631,Thomas756,Beier427,,,D,white,nonhispanic,M,New Bedford  Massachusetts  US,132 Monahan Knoll,Malden,Massachusetts,Middlesex County,25017,02148,42.39324892750429,-71.06459186808605,252986.14,551483.49,131619
7d6780e2-525c-6521-e088-17c9ad720eb3,1979-08-23,,999-31-7246,S99998359,X28741909X,Mrs.,Katina266,,Mitchell808,,Collier206,M,white,nonhispanic,F,Westport  Massachusetts  US,552 Hessel Hollow,Dunstable,Massachusetts,Middlesex County,,00000,42.72411998661322,-71.51780565374256,284537.49,715150.29,164623
117ab58c-820b-8de6-2d8e-2c4b23f17012,2006-01-04,,999-85-1108,S99988719,,Ms.,Lenora887,Temeka297,Stracke611,,,,black,nonhispanic,F,Shirley  Massachusetts  US,1012 Wuckert Burg Apt 98,Boston,Massachusetts,Suffolk County,25025,02121,42.378944807363204,-71.01743169721728,4218.60,123622.57,16325
2a664e0e-fef8-76cc-d87c-caae13a10e10,1949-10-31,,999-38-8440,S99986346,X48254214X,Mrs.,Selena146,Karol905,Klein929,,Roob72,M,white,nonhispanic,F,Shelburne Falls  Massachusetts  US,382 Volkman Forge,Franklin,Massachusetts,Norfolk County,25021,02038,42.08749085090728,-71.39023966130235,1058878.01,705881.53,74203
1c417143-9ea7-c4e6-b796-9bbc73af3475,1989-09-14,,999-74-2146,S99995073,X77626079X,Mr.,Bobby524,Dorsey40,Schaden604,,,D,white,nonhispanic,M,Brockton  Massachusetts  US,162 Schuppe View,Dalton,Massachusetts,Berkshire County,,00000,42.46454591148767,-73.17982179111608,68827.80,175817.94,24597
4b7815ca-b463-5181-425d-8d832387eab1,2009-08-28,,999-66-1022,,,,Anderson154,Irwin931,Bartell116,,,,white,nonhispanic,M,Abington  Massachusetts  US,758 Mills Frontage road,Northampton,Massachusetts,Hampshire County,25015,01062,42.31095633140349,-72.67868922617672,8184.05,58279.78,144385
46235425-735d-0048-563b-fc2dba86fe71,2006-08-08,,999-72-6017,S99966487,,Ms.,Krystal150,,Littel644,,,,white,nonhispanic,F,Provincetown  Massachusetts  US,641 Frami Mall,Springfield,Massachusetts,Hampden County,25013,01129,42.170214101440166,-72.57639782259312,190049.49,4220.37,55583
d1b3d42d-7840-d858-18a6-0cf783f115c1,1974-05-08,,999-40-7631,S99977627,X15561063X,Mr.,Jessie665,Amado512,Blanda868,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,266 Streich Ferry Unit 55,Pembroke,Massachusetts,Plymouth County,,00000,42.062410881324546,-70.84947314798004,7458.49,83116.48,12106
ede28896-36ac-8c78-52e1-8a4a0d1e5158,2013-09-24,,999-38-5139,,,,Lenny728,Cyrus914,Zemlak964,,,,white,nonhispanic,M,Fall River  Massachusetts  US,588 Walter Trail,Brookline,Massachusetts,Norfolk County,25021,02445,42.36582731108154,-71.13827711991087,23448.77,31981.11,143253
6cb5ed4d-2218-4e20-ca7e-84c0fb59cf59,2006-02-01,,999-79-7595,S99944130,,Mr.,Isreal8,Alphonse92,Stiedemann542,,,,white,nonhispanic,M,Novosibirsk  Novosibirsk Oblast  RU,755 Rutherford Crossing Unit 16,Marion Center,Massachusetts,Plymouth County,,00000,41.70765334117096,-70.7740699099975,57007.53,9631.56,52944
ca00f377-87c9-cb0a-e62d-faf237c8331c,1973-04-28,,999-42-8080,S99921255,X61114600X,Mr.,Arlie183,,Roberts511,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,850 Howe View Suite 38,Ipswich,Massachusetts,Essex County,25009,01938,42.72615999209012,-70.834023032426,79792.08,32561.38,107807
